"TBS_5_F2_Water_all"	"TBS_7_F2_Water_all"	"SEL_7_F1_Water_all"	"SEL_8_F1_Water_all"	"TBS_8_F3_Water_all"	"TBS_8_F1_Water_all"	"SEL_1_F1_Water_all"	"SEL_1_F2_Water_all"	"SEL_1_F3_Water_all"	"SEL_10_F1_Water_all"	"SEL_10_F2_Water_all"	"SEL_10_F3_Water_all"	"SEL_11_F1_Water_all"	"SEL_11_F2_Water_all"	"SEL_11_F3_Water_all"	"SEL_12_F1_Water_all"	"SEL_12_F2_Water_all"	"SEL_12_F3_Water_all"	"SEL_3_F1_Water_all"	"SEL_3_F2_Water_all"	"SEL_3_F3_Water_all"	"SEL_5_F1_Water_all"	"SEL_5_F2_Water_all"	"SEL_5_F3_Water_all"	"SEL_6_F1_Water_all"	"SEL_6_F2_Water_all"	"SEL_6_F3_Water_all"	"SEL_7_F2_Water_all"	"SEL_7_F3_Water_all"	"SEL_8_F2_Water_all"	"SEL_8_F3_Water_all"	"SEL_9_F1_Water_all"	"SEL_9_F2_Water_all"	"TBS_1_F1_Water_all"	"TBS_1_F2_Water_all"	"TBS_1_F3_Water_all"	"TBS_10_F1_Water_all"	"TBS_10_F2_Water_all"	"TBS_10_F3_Water_all"	"TBS_11_F1_Water_all"	"TBS_11_F2_Water_all"	"TBS_11_F3_Water_all"	"TBS_12_F1_Water_all"	"TBS_12_F2_Water_all"	"TBS_12_F3_Water_all"	"TBS_3_F1_Water_all"	"TBS_3_F2_Water_all"	"TBS_3_F3_Water_all"	"TBS_5_F1_Water_all"	"TBS_5_F3_Water_all"	"TBS_6_F1_Water_all"	"TBS_6_F2_Water_all"	"TBS_6_F3_Water_all"	"TBS_7_F1_Water_all"	"TBS_7_F3_Water_all"	"TBS_8_F2_Water_all"	"TBS_9_F1_Water_all"	"TBS_9_F2_Water_all"	"TBS_9_F3_Water_all"	"Unknown"
"TBS_3_wPE1_Biofilm"	7.07234903892499e-07	1.79334668891418e-17	6.6174798953048e-29	8.89136792452541e-07	9.87951344594534e-10	4.09655725749341e-05	6.23786181332509e-11	5.46823503993855e-06	1.44332902650305e-08	0.00073954848133822	0.000265706967001211	0.000299942839079673	1.52527416016579e-09	7.12106167055593e-10	8.8304550606182e-08	6.26362054298047e-10	4.53117109087019e-07	4.11987813300515e-08	1.57395206418944e-07	0.000258060826785096	0.00028178816044644	1.81249336567788e-09	7.9314058892361e-07	5.63559765573355e-11	0.00141432522265409	1.60836339749292e-08	0.000259852997652472	0.00683943603566807	0.0043476719028036	0.00471191353512013	0.00144187113528021	9.28706778369168e-05	4.55040639277953e-09	0.000304347146381222	2.93026418924225e-06	6.72614589474357e-05	0.000201121239079385	1.99700082098134e-07	6.17238852326842e-06	0.00882449726470889	0.00169157569854752	0.000865005193222003	2.14360610206799e-15	8.00824067420545e-22	6.58089625290318e-05	0.0177163297514438	0.00410145085387139	0.0218395675001848	7.13528950245926e-06	0.0140578962751581	2.70428163146908e-19	6.86124797950832e-16	1.29828085505391e-18	0.0950586971372197	3.42745543888161e-06	2.9765747771334e-07	7.61695478115105e-05	0.000105441838012623	7.34165074532187e-05	0.813928657902747
"TBS_3_wPE2_Biofilm"	6.61823623048397e-07	4.51312203931171e-10	3.27351778836149e-13	1.96820622451472e-12	4.75036865435188e-10	0.000885201238692872	7.04751161599642e-05	1.21762799520805e-05	5.56723427366627e-05	0.00115656777240817	0.000768525299184086	0.000373950741081505	4.7436175458129e-07	0.00208538621236431	0.00526845037545043	2.52546133624083e-11	1.31008084405829e-09	1.08728522859609e-07	8.6213829270992e-05	2.07812583057059e-05	0.000177196460454114	8.87749398945888e-06	0.000149044079187085	1.21973053934332e-09	1.31531346209614e-05	1.09475487002094e-10	2.91104137597474e-06	0.000900957063522238	0.000364304648644096	0.000668088045475177	0.000390499334770042	6.30594148670063e-10	2.7752473639135e-09	0.000362965497052806	0.00024450377867178	0.000570617185030086	0.000222948898015198	5.20088340411812e-05	0.00018998333405314	0.0092180478317718	0.00168676354239268	0.00459939250044699	7.66195704528608e-06	8.87332234470608e-08	2.44290344732008e-05	0.0329836837807901	0.00156901572290517	0.0709670974410375	3.59536538719901e-05	0.00333247707531279	9.18722705425391e-12	1.81577754925715e-09	1.42156395604071e-13	0.000603780774334512	0.00043160704714965	0.000243288211500239	4.49838317669762e-05	9.11482204898363e-05	0.000117692486304192	0.858940175122638
"TBS_3_wPE3_Biofilm"	8.91020642430763e-07	5.86521176487783e-09	3.30068733937379e-05	9.04945194110391e-08	5.22940126053763e-08	9.70793429127449e-05	2.61773066502418e-06	2.9853699998274e-06	4.16855646513273e-06	4.63396198354249e-05	0.000535657579868763	0.000274590756889296	2.50940398564084e-06	3.61056983087498e-06	0.000523551817082594	1.46158070882262e-08	1.2762945396766e-06	5.72220079454971e-05	0.000202048877664321	0.000205340051006105	0.000637642784713852	2.68990761590014e-08	7.33338615012054e-07	2.93979510132031e-08	6.31691069494357e-06	4.1421815629557e-06	5.28524454978922e-05	0.00666631343062503	0.000247252253787821	5.37316288219444e-05	2.05745588043451e-06	1.08395425092617e-06	4.72760377642385e-05	0.000632686558726525	9.84589493876914e-05	0.000528526183779501	8.11756816440397e-06	8.386479505814e-05	0.000346741816174978	0.00911982624968229	0.00159837341700707	0.000998173787812884	4.93811215234156e-06	3.1589772382632e-09	3.11466066796997e-06	0.0221914767833196	0.0338473330283165	0.0992058181270783	3.10685451584553e-06	0.00128268797017507	4.81170780285896e-06	9.86738467618685e-05	4.59351110263607e-07	4.23531409401251e-05	0.00739380480942037	3.09901784404175e-07	0.000707316234416738	0.000757859991302649	0.000156578773568735	0.811172066360375
"TBS_3_wPET1_Biofilm"	7.94442682758212e-07	1.69394570443917e-11	2.83493597629561e-05	1.49936322105092e-12	1.95968772453849e-08	9.95597631305352e-10	3.96581677134297e-05	6.15452404299054e-09	1.1363705097468e-05	4.44950454520441e-05	0.000362691224803083	8.43730977550492e-05	4.56728047458439e-05	1.75047167553651e-08	9.92465283000546e-07	3.45379872818872e-10	3.30099682607309e-09	4.28468218188996e-08	7.98534770786489e-06	7.21958737566415e-05	0.000564596587683074	2.92263470258532e-10	1.09475233708214e-06	1.57735031034158e-09	0.000136259438608931	8.96634206566355e-09	2.01825901916717e-06	0.000265614145440145	0.000149204040090617	0.000357211492153635	8.32205954476517e-05	1.16005990305971e-05	9.09972037365219e-05	2.9924820771047e-05	0.00012899375660157	0.000347464398815373	1.01746127533576e-06	9.8384358877854e-06	0.000378909823138851	0.0129418711582632	0.00110842696602529	4.10799462148673e-05	7.5134623148341e-09	6.49983136322563e-12	3.49227709857399e-09	0.0118490321809249	0.00803338206453755	0.029142611078318	1.45185278767784e-05	0.00334877840355919	4.07830396981467e-09	1.22340852520331e-07	2.02052415691385e-09	0.000256151742249057	0.000336531207768953	6.91719035586996e-08	6.35364296044411e-05	2.38338144845264e-06	0.000539118176238547	0.929065731169041
"TBS_3_wPET2_Biofilm"	7.59747651669935e-07	6.77142218501634e-07	5.3344695880935e-09	1.62450026540183e-07	3.85064772300007e-08	1.36394311204537e-08	6.29240884962412e-05	0.000119507629893356	0.000200774277590512	2.60284631340038e-07	1.15375304513589e-05	8.67754029203394e-05	1.75684973585559e-05	1.18734104283915e-05	0.000211544513095598	1.2475337508619e-07	2.02300475813291e-06	0.000118206359471411	0.000507535804778526	0.000634153002296175	0.00362781768006608	2.09631602833128e-07	9.26248148876054e-06	4.93701081224845e-08	9.52579774549819e-06	1.6778853931504e-07	1.84625104122498e-05	0.000241066046172804	0.000102391467535157	0.00015867239906239	6.56675601037101e-05	3.74308424729602e-07	3.46254292752054e-07	0.00155477114825858	0.000588921967937627	0.00021788060790181	7.48173215417382e-06	3.56350524064801e-06	0.000168974226873607	0.00445026655945685	0.00023553163020113	9.57794574380849e-05	4.59162050725803e-05	2.81876614456977e-06	3.37453482591009e-05	0.021830800564569	0.0115109706417725	0.0159379378701134	1.56939728568793e-05	0.000417707641911116	3.43715978587983e-10	2.40725254010526e-08	4.30521220405559e-10	7.23022061001139e-05	0.000237867392983871	1.14785608095579e-07	6.1836291711381e-07	9.5545875702799e-06	2.42396762459448e-06	0.936337853328898
"TBS_3_wPET3_Biofilm"	4.3943324011772e-07	1.1821416757471e-07	8.49894601834994e-13	4.04966129492503e-15	3.3030726064259e-05	9.01370248239886e-12	1.35610034393008e-07	6.9667478876282e-08	5.42636410433873e-05	6.29056689434487e-06	0.000816186211528843	2.62705427102041e-05	3.21542930976342e-09	3.21825699021027e-09	4.08545292891608e-08	4.16758948351993e-12	1.01067927524234e-07	1.8170004341248e-05	0.000255983699059266	0.000167779215709163	0.000435367817960481	4.32931375053724e-11	1.42842887202531e-05	9.3383548322923e-10	0.000416579248785775	3.51284934351104e-08	3.95585461887535e-07	0.00217185007720159	0.000884786687369666	0.000145852458728589	0.000255961829741111	4.03426882024922e-12	6.81655876241939e-09	5.41023487465659e-05	0.00108229444595454	0.000159960961613544	6.59098757780971e-07	8.14227525574694e-05	0.000223320999186036	0.00968819793231535	0.000615393329962992	0.000268737373895015	4.37756254997258e-09	6.73817544253559e-12	7.94381777212228e-08	0.043576537533838	0.0112878659026662	0.0394268412437619	1.84540766385501e-07	0.0019782267342656	2.03894534436927e-17	2.80506431458597e-14	1.20958023190618e-16	0.000110469982717427	0.00127613440032231	2.67784022897059e-08	0.000144028722741813	1.75151994067715e-06	0.000186599945585581	0.884133152806861
"TBS_FAL_G1_Biofilm"	1.3465020942455e-08	7.34017690102475e-06	2.02893532768695e-06	3.49142552094247e-05	8.86951141574826e-05	1.42507919730411e-05	5.02276534222225e-05	0.000168888948888506	6.56765160344929e-06	0.012936036916654	0.0102827199132848	0.0184971676676984	0.000374257489320483	0.000479463062167375	0.000455370072869651	4.35930871981901e-05	4.86883762945642e-05	0.000310884645368188	9.45804633258304e-06	1.67421743239871e-05	2.9104380695411e-05	1.03489384893691e-06	4.08923243600888e-07	1.74020362801397e-06	7.67887819899775e-06	5.11885309579318e-07	5.56076199363881e-06	3.10557957407158e-05	1.61711709877262e-06	8.11840729395662e-06	1.41328756182901e-05	0.00114958963415225	0.000216366869462298	0.000352002476347057	0.000113464665943666	0.00016190373600034	0.00510855257276624	0.0108646986241584	0.00622815820853774	0.00284533997900513	0.00434339930976654	0.00193069383233889	2.65801656192456e-05	5.32242191574184e-06	1.52777940795392e-05	0.000103902497788383	9.79832738792017e-05	0.000111146561647829	6.701991009905e-08	1.60548215923e-07	1.95302238384914e-05	5.23247264846463e-05	7.73624652846428e-06	5.9096249692104e-05	4.39636345169374e-06	1.25063603652081e-06	0.0011005027426051	0.000375299073137394	0.00083314238003331	0.919943838599972
"TBS_FAL_G2_Biofilm"	4.04402841213344e-08	4.68719338845173e-05	4.15110493332374e-06	0.00026766573926726	8.19394494945067e-06	9.39010966656652e-05	8.61569464227173e-08	3.1022405957556e-07	1.2014688423334e-07	0.00485997816923132	0.00704431716872157	0.00846073488867117	2.31245335134692e-06	3.93639831479666e-06	1.97960420354657e-06	0.00513261894644351	1.18296510294325e-07	3.45585515318516e-08	2.42360164415897e-09	5.56338786941498e-09	9.96900511883639e-08	9.199353154368e-11	4.22755566213161e-08	1.96118541384464e-08	3.73649720378281e-07	4.17933841850093e-08	2.16924550786936e-06	0.00273828038092546	7.01083941998733e-05	0.000477858725632845	0.000199795411203726	0.000245059484224291	9.61772622953676e-05	1.72011338490768e-07	2.48540877271586e-06	3.373333197455e-06	0.00390283903330286	0.000756519175700235	0.0002417029940235	0.00514422254463818	0.000401753281086651	8.73595657330632e-05	1.25356016013153e-07	6.65115205109787e-10	2.27922255367074e-06	0.000821742104041382	1.23586615125504e-07	6.90514300464063e-06	2.7908907212693e-07	3.2292913638763e-07	5.42825991031387e-12	3.11342253557386e-08	4.40805830250922e-08	0.000394297215469676	0.00057959876485106	2.01336959491612e-05	0.00158394509391867	0.000641839115682453	0.000846937242522072	0.95480356293261
"TBS_FAL_G3_Biofilm"	3.65640875896728e-05	0.000130943202921994	1.5447878226311e-06	0.00399349960748148	0.000358297543429947	2.47719110811244e-05	3.14636693658427e-05	9.37230102399832e-05	0.000175121732435011	0.00708399443294791	0.00076072697502636	0.0236696396905276	0.00039733819552756	0.000384711829454834	0.000985040071125642	0.0136289913587906	3.8554323293568e-06	0.000108092357869849	9.33596916771784e-05	4.29756510815978e-05	0.000184448296034424	1.70801940850566e-06	3.07627883996707e-05	5.65474838392796e-06	0.000128242084967162	1.07034014188384e-05	0.000165801863258104	0.000187152450653964	0.00300549619351305	5.41130956366401e-06	0.000834774879006312	0.00106140588994971	0.000782513353447206	0.000611882851176142	0.000198289127987604	0.000179643243853733	0.0101347564890899	0.00836589728423035	0.0128073372591636	0.00702637271911028	0.00770309082331507	0.0067281812797509	9.05602180850502e-05	1.38685587243506e-05	4.02554548811588e-05	0.00272830689197278	0.000229149786035788	0.00899138637751573	5.30009750151041e-06	1.21699834562128e-05	6.26045588150258e-06	1.38050027105638e-05	2.65385167330904e-06	0.000340076313620408	0.00106502244135771	0.000156688851180193	0.00479646328525618	0.00125396834122776	0.00312355984773721	0.864966322646774
"TBS_FAL_PE1_Biofilm"	5.02936503758030e-11	0.00270343553725601	7.96051032103004e-05	1.43294551848345e-05	1.46847005919543e-05	6.47399474155827e-06	4.84781962975524e-05	5.97093455314339e-05	2.34014914456894e-05	0.00645432581985126	0.01392338091846	0.00555016344237864	0.000343439317022794	0.000674620857203525	0.000820400634585853	1.69390428148045e-06	3.92227556376485e-06	3.0854459171529e-05	6.14959084035877e-07	9.85514607204386e-07	3.13998556347215e-07	4.52600626677862e-12	2.200721196737e-10	1.22856750810034e-10	5.47003347795168e-12	3.14230930425454e-11	3.64364922853828e-11	0.000154997191936908	0.000633015710418397	0.000213945520553944	1.92744474370959e-05	0.002660247496857	0.00245550251114199	0.000168387770618121	9.70359621638163e-05	0.00019772786192554	0.00217124995530929	0.00183329870118811	0.0022685941687942	0.00532899192906144	0.00792899957292446	0.00286606279789603	2.05712900517872e-08	2.15835677713743e-08	2.06395630087016e-05	0.000705578235149208	0.000170621198306949	0.000575668524642448	3.64179745001033e-12	2.19602835428698e-10	1.83642889964201e-11	5.12814053206101e-11	1.68678486772613e-09	0.0060468137390011	0.00986433981206661	0.000163442690933832	0.000517488780381294	0.000212788116649765	0.00155816084862373	0.920412248362373
"TBS_FAL_PE2_Biofilm"	7.23744717002779e-12	0	0	9.24218816689843e-14	0	0	0	0	0	2.90062123615426e-11	8.37670789273673e-12	5.7912801004731e-13	7.69569942687006e-13	1.47555311790964e-10	1.82236688132714e-12	0	3.56153155530352e-14	0	0	0	0	1.27288612137163e-13	3.60029762096102e-12	9.52248214235131e-14	3.51363783089602e-12	6.71652834488075e-12	1.17181872976349e-10	0	1.42355753003141e-09	0	1.8195538392927e-14	6.65306053807287e-10	9.8091515421155e-09	6.71999061517753e-14	8.90784914276902e-14	0	9.89798908887303e-11	7.65939507733972e-13	3.22140502957358e-11	1.05445152224199e-10	6.51171910549628e-11	5.04156053477934e-11	3.92091584549424e-12	0	2.0406251522656e-11	0	0	8.41795432656659e-12	1.37433086430736e-09	6.63294719958193e-10	1.05521776596672e-10	2.02738631394639e-10	1.43486972476043e-10	0	1.41612111557086e-13	0	2.40916772453954e-07	4.46727557448466e-09	2.66668829066137e-08	0.999999712848972
"TBS_FAL_PE3_Biofilm"	3.23418398751507e-12	9.4065586040364e-08	7.66953555147147e-08	3.0324097297992e-06	8.70046494300774e-05	1.635811854501e-06	1.33275476901447e-05	2.61620186899301e-05	0.000100203092784591	0.00622444916104166	0.00378482911054479	0.0165328819587122	0.000387777465165028	0.00057384113254122	0.000605169055310495	0.00423940637267818	5.89650528595644e-06	7.06950909497331e-05	1.38963540708319e-06	1.41879758643146e-05	3.73346073270656e-05	3.03070290298174e-11	1.9138404470338e-09	1.42626537086171e-14	1.3913095844419e-08	1.01283771045216e-10	2.03251985434684e-09	3.47195722377606e-07	7.96423938580412e-07	2.13983063266698e-06	3.00763551838823e-06	0.00050802503791865	0.000431517234504205	0.000233754180551525	0.000212751756960257	0.000274524786012212	0.0041245994338449	0.0117893395377317	0.00322743590262754	0.0122524984808212	0.0203177908832245	0.0181130855073183	0.000129885937315883	3.15012706289953e-05	9.93007758784123e-05	0.000450500994716276	6.38643707352145e-05	0.000397255188337273	8.75294583612866e-13	3.40258892898553e-11	5.92520023333383e-09	5.75771745671416e-08	1.23303534491401e-07	5.32908380269886e-09	6.08958172629183e-07	5.70789423218395e-05	0.000337479494424095	0.000473229691453451	0.000125268781006276	0.893632807241545
"TBS_FAL_PET1_Biofilm"	6.60832050666073e-07	6.90994473559847e-05	7.58709194099222e-05	0.00153924418622593	0.000898111202065486	0.00014883265649777	3.0866743008196e-05	4.47147911244907e-05	0.000173050315559952	0.0163591704893063	0.0129172838286807	0.0226255601731226	9.2374166221254e-07	0.000157302966903914	0.000844437634634314	2.38641840154485e-06	1.20915025170191e-05	0.0001413832416114	6.60437416601925e-06	5.35446389187186e-06	1.04964134893062e-05	4.48258653401116e-06	6.39052120458069e-06	2.20044603516759e-06	7.55328812142532e-06	6.76623940466033e-06	3.28192210646676e-06	0.000588465449680398	0.00133968441949003	0.00129365536985419	0.000224698099766876	0.000367388222764477	0.000377403954667473	0.000144936597304709	6.20545698029836e-05	0.00033549904862133	0.00221577594974694	0.012926816305113	0.000180936251404619	0.0186373284244446	0.00689107319357286	0.00388688365684982	1.64116097168382e-05	6.33262508719247e-06	3.11254519186054e-05	0.000447873549921653	0.000381867781939593	0.000560741307243124	7.84103020342181e-05	0.00112593780947026	4.56153434465773e-07	1.19431647470244e-05	3.09218436255322e-08	0.000775295712216065	0.00187579583315039	1.60910323585515e-05	0.00310167291988511	0.00158057595248575	0.0034176092630844	0.881005107751287
"TBS_FAL_PET2_Biofilm"	3.56359007939646e-07	1.52191946835393e-05	1.51178715531917e-06	0.00152272778593334	1.32018568130577e-05	3.74457344067635e-05	2.26485285497752e-07	2.68521763293387e-06	2.95685483322654e-06	0.00816667937611939	0.0194309245681735	0.0274708859363462	7.57814748224685e-05	6.34774364101296e-05	5.00232370358806e-05	0.000298588656629915	3.27361468758362e-06	0.000372495137199277	2.3560669092903e-08	1.11832626463057e-07	1.24196779519804e-06	3.06059753936835e-08	1.7446412221434e-05	4.34139871534292e-07	3.75541104374272e-06	8.72720829639735e-09	2.21801118960817e-06	0.000291133455273913	0.000348087804388669	0.0018930343608998	0.000148927304256928	0.00150541483105638	6.90455250046128e-05	0.000168372007958742	9.28246713771979e-07	5.42723557465228e-05	0.00241495738873872	0.00854263334968286	0.0053476218769509	0.00347611712737284	0.00378194254485946	0.00137964269442711	6.77877332440242e-06	6.99272465707807e-06	2.17800491392723e-06	0.000608500782324155	0.000366993548301403	0.00236335881740575	8.98257792132322e-06	0.000403416468147163	2.36574943474299e-09	2.0109559504779e-08	1.20714379636061e-10	0.000294595741493301	0.00562522061050915	0.000248089328571012	0.00247866653905205	0.000130986595801018	0.000756952713105108	0.899722401923342
"TBS_FAL_PET3_Biofilm"	1.7863580105702e-11	3.77701768600143e-05	8.15541580746626e-05	4.86471127939698e-05	9.05361426712896e-05	0.000201354772409399	5.4006510762791e-06	5.89503421906744e-07	7.07467305811348e-07	0.00329189753130604	0.00108573538254535	0.00119845341916293	0.000130132091864569	1.63347927283608e-05	4.29333708474753e-05	0.00117540198351347	1.07011330327987e-05	6.65096555256397e-07	5.12045255379661e-09	1.1777154476009e-07	3.02633928176242e-06	4.89296379838916e-09	7.02233049975035e-08	2.71843476969846e-12	1.68065688309167e-11	1.13694976226927e-11	6.44555645587233e-11	0.000106113694188692	2.18907408401485e-05	0.000553850348696175	0.000340566914705448	0.000309717758971741	1.61292964281212e-05	6.26630159303655e-05	2.10219432319783e-05	1.65555330638694e-05	0.000335408773762978	7.6948269207867e-05	0.00057141278322924	0.00244573508271545	0.000279572157415431	0.000958692501008094	2.91524592408976e-07	2.26294484813278e-07	1.60663288046171e-06	3.24786994251301e-05	2.61908148978681e-05	2.10360629360877e-05	1.7342798488847e-07	1.48836587559227e-06	5.90796628921493e-11	3.27020596644642e-11	6.10971280483642e-10	0.000414999081548786	0.000251279302280074	0.00027063465764433	0.00121568105184763	0.000456561970359282	0.000904271760061887	0.982864761590101
"TBS_FAL_wPE1_Biofilm"	4.46241743888057e-07	2.32267505146253e-07	1.26415865045627e-07	4.94275191288725e-08	0.000261561419561027	9.7298891778218e-05	1.04702352885424e-08	2.35643533909909e-08	1.31568342815749e-08	0.004741369374175	0.00772581333735832	0.0237499302890683	1.61018248771168e-05	0.00125365897492022	7.45729752601531e-06	0.00366940068213152	3.25221552451685e-10	4.75511901678849e-08	2.18900961662321e-11	1.0025410767248e-09	3.79225960347251e-09	3.42632872550832e-11	5.66681490919497e-10	8.51426914345569e-12	3.70736429535345e-08	1.2672018497488e-08	1.22453995706637e-06	9.03927786502459e-05	0.000597252969934533	0.00161921489717965	0.000491817518584104	0.00135457018980867	0.000235494916537529	5.65044526740859e-06	3.91912382520073e-06	1.85617671011276e-06	0.00818904368688576	0.00600188970645727	0.00700426895478238	0.00267757439899872	0.00364701133871837	0.00823184504253137	6.6931501098698e-08	1.91864610223866e-10	1.27956909949307e-07	0.000311060987733786	5.07245649707931e-06	0.000634182340335913	2.60303539194084e-06	1.5426419256973e-05	4.99291049679889e-12	1.04709362636701e-09	8.21502573061195e-12	0.000186865871840698	0.00118309577469021	0.000123163751986972	0.005143759692186	0.000142822946741032	0.00113294414150641	0.909442183072752
